"['3450', '370', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '3333', '3:0:0', '1', '-3.41', '101021', '28.50', '1.24', '-2060', '-5308', '15044', '0.00', '0.00', '0.00\r\n']"
"['3450', '3334', '3:0:0', '1', '-3.91', '101033', '28.50', '1.14', '-2040', '-5312', '15064', '0.00', '0.00', '0.00\r\n']"
"['3450', '3335', '3:0:0', '1', '-3.91', '101029', '28.50', '1.16', '-2060', '-5228', '15068', '0.00', '0.00', '0.00\r\n']"
"['3450', '3336', '3:0:0', '1', '-3.99', '101023', '28.50', '1.17', '-2096', '-5212', '15120', '0.00', '0.00', '0.00\r\n']"
"['3450', '3337', '3:0:0', '1', '-3.66', '101025', '28.50', '1.09', '-2088', '-5224', '15064', '0.00', '0.00', '0.00\r\n']"
"['3450', '3338', '3:0:0', '1', '-4.41', '101025', '28.50', '1.17', '-2016', '-5332', '15260', '0.00', '0.00', '0.00\r\n']"
"['3450', '3339', '3:0:0', '1', '-4.49', '101030', '28.50', '1.23', '-1992', '-5280', '15236', '0.00', '0.00', '0.00\r\n']"
"['3450', '3340', '3:0:0', '1', '-3.58', '101023', '28.50', '1.21', '-2044', '-5312', '14852', '0.00', '0.00', '0.00\r\n']"
"['3450', '3341', '3:0:0', '1', '-4.08', '101028', '28.50', '1.19', '-1980', '-5228', '15140', '0.00', '0.00', '0.00\r\n']"
"['3450', '3342', '3:0:0', '1', '-3.83', '101029', '28.50', '1.17', '-2048', '-5236', '15124', '0.00', '0.00', '0.00\r\n']"
"['3450', '3343', '3:0:0', '1', '-3.49', '101029', '28.50', '1.20', '-2056', '-5196', '15148', '0.00', '0.00', '0.00\r\n']"
"['3450', '3344', '3:0:0', '1', '-3.66', '101022', '28.50', '1.23', '-2024', '-5244', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3345', '3:0:0', '1', '-3.66', '101022', '28.50', '1.19', '-2040', '-5380', '15272', '0.00', '0.00', '0.00\r\n']"
"['3450', '3346', '3:0:0', '1', '-3.74', '101029', '28.50', '1.14', '-2156', '-5352', '15256', '0.00', '0.00', '0.00\r\n']"
"['3450', '3347', '3:0:0', '1', '-3.66', '101033', '28.50', '1.25', '-2076', '-5272', '15052', '0.00', '0.00', '0.00\r\n']"
"['3450', '3348', '3:0:0', '1', '-4.08', '101024', '28.50', '1.34', '-2108', '-5244', '15140', '0.00', '0.00', '0.00\r\n']"
"['3450', '3349', '3:0:0', '1', '-3.83', '101023', '28.50', '1.30', '-1980', '-5216', '15092', '0.00', '0.00', '0.00\r\n']"
"['3450', '3350', '3:0:0', '1', '-3.58', '101025', '28.50', '1.34', '-1960', '-5276', '15076', '0.00', '0.00', '0.00\r\n']"
"['3450', '3351', '3:0:0', '1', '-3.91', '101026', '28.50', '1.13', '-2028', '-5308', '15172', '0.00', '0.00', '0.00\r\n']"
"['3450', '3352', '3:0:0', '1', '-3.83', '101022', '28.50', '1.14', '-1968', '-5252', '15148', '0.00', '0.00', '0.00\r\n']"
"['3450', '3353', '3:0:0', '1', '-4.33', '101024', '28.50', '1.10', '-1964', '-5292', '15300', '0.00', '0.00', '0.00\r\n']"
"['3450', '3354', '3:0:0', '1', '-4.41', '101018', '28.50', '1.19', '-2040', '-5316', '15016', '0.00', '0.00', '0.00\r\n']"
"['3450', '3355', '3:0:0', '1', '-3.58', '101020', '28.50', '1.23', '-1924', '-5308', '15184', '0.00', '0.00', '0.00\r\n']"
"['3450', '3356', '3:0:0', '1', '-3.41', '101026', '28.50', '1.16', '-2012', '-5212', '15044', '0.00', '0.00', '0.00\r\n']"
"['3450', '3357', '3:0:0', '1', '-3.99', '101029', '28.50', '1.33', '-2160', '-5340', '14996', '0.00', '0.00', '0.00\r\n']"
"['3450', '3358', '3:0:0', '1', '-3.58', '101035', '28.50', '1.09', '-2024', '-5300', '15116', '0.00', '0.00', '0.00\r\n']"
"['3450', '3359', '3:0:0', '1', '-3.91', '101032', '28.50', '1.09', '-1976', '-5308', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3360', '3:0:0', '1', '-3.99', '101026', '28.50', '1.20', '-2032', '-5280', '15152', '0.00', '0.00', '0.00\r\n']"
"['3450', '3361', '3:0:0', '1', '-4.16', '101030', '28.50', '1.09', '-1996', '-5272', '15152', '0.00', '0.00', '0.00\r\n']"
"['3450', '3362', '3:0:0', '1', '-3.66', '101020', '28.50', '1.18', '-2004', '-5236', '15008', '0.00', '0.00', '0.00\r\n']"
"['3450', '3363', '3:0:0', '1', '-3.83', '101020', '28.50', '1.38', '-2076', '-5388', '15080', '0.00', '0.00', '0.00\r\n']"
"['3450', '3364', '3:0:0', '1', '-4.08', '101031', '28.50', '1.20', '-1996', '-5260', '15044', '0.00', '0.00', '0.00\r\n']"
"['3450', '3365', '3:0:0', '1', '-4.08', '101023', '28.50', '1.13', '-2028', '-5332', '15120', '0.00', '0.00', '0.00\r\n']"
"['3450', '3366', '3:0:0', '1', '-4.33', '101020', '28.50', '1.23', '-2056', '-5312', '15168', '0.00', '0.00', '0.00\r\n']"
"['3450', '3367', '3:0:0', '1', '-3.91', '101023', '28.50', '1.11', '-1988', '-5252', '15228', '0.00', '0.00', '0.00\r\n']"
"['3450', '3368', '3:0:0', '1', '-3.83', '101026', '28.50', '1.12', '-1912', '-5180', '15088', '0.00', '0.00', '0.00\r\n']"
"['3450', '3369', '3:0:0', '1', '-3.91', '101025', '28.50', '1.19', '-1992', '-5328', '15104', '0.00', '0.00', '0.00\r\n']"
"['3450', '3370', '3:0:0', '1', '-3.91', '101022', '28.50', '1.15', '-2024', '-5204', '15076', '0.00', '0.00', '0.00\r\n']"
"['3450', '3371', '3:0:0', '1', '-4.16', '101030', '28.50', '1.25', '-2132', '-5256', '15096', '0.00', '0.00', '0.00\r\n']"
"['3450', '3372', '3:0:0', '1', '-3.66', '101027', '28.50', '1.23', '-2088', '-5316', '15144', '0.00', '0.00', '0.00\r\n']"
"['3450', '3373', '3:0:0', '1', '-3.83', '101024', '28.50', '1.13', '-1956', '-5244', '15064', '0.00', '0.00', '0.00\r\n']"
"['3450', '3374', '3:0:0', '1', '-3.24', '101024', '28.50', '1.14', '-2028', '-5360', '15064', '0.00', '0.00', '0.00\r\n']"
"['3450', '3375', '3:0:0', '1', '-3.91', '101020', '28.50', '1.10', '-2064', '-5312', '15156', '0.00', '0.00', '0.00\r\n']"
"['3450', '3376', '3:0:0', '1', '-3.74', '101032', '28.50', '1.23', '-2084', '-5256', '15188', '0.00', '0.00', '0.00\r\n']"
"['3450', '3377', '3:0:0', '1', '-4.08', '101029', '28.50', '1.34', '-2016', '-5232', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3378', '3:0:0', '1', '-3.74', '101031', '28.50', '1.12', '-2048', '-5336', '15264', '0.00', '0.00', '0.00\r\n']"
"['3450', '3379', '3:0:0', '1', '-3.91', '101026', '28.50', '1.11', '-1988', '-5276', '15132', '0.00', '0.00', '0.00\r\n']"
"['3450', '3380', '3:0:0', '1', '-3.66', '101030', '28.50', '1.30', '-2064', '-5232', '15052', '0.00', '0.00', '0.00\r\n']"
"['3450', '3381', '3:0:0', '1', '-4.08', '101025', '28.50', '1.09', '-1928', '-5304', '15152', '0.00', '0.00', '0.00\r\n']"
"['3450', '3382', '3:0:0', '1', '-3.91', '101022', '28.50', '1.10', '-2052', '-5280', '15212', '0.00', '0.00', '0.00\r\n']"
"['3450', '3383', '3:0:0', '1', '-3.99', '101025', '28.50', '1.00', '-1888', '-5264', '15016', '0.00', '0.00', '0.00\r\n']"
"['3450', '3384', '3:0:0', '1', '-4.08', '101019', '28.50', '1.39', '-2056', '-5216', '15148', '0.00', '0.00', '0.00\r\n']"
"['3450', '3385', '3:0:0', '1', '-3.74', '101027', '28.50', '1.15', '-2000', '-5260', '15196', '0.00', '0.00', '0.00\r\n']"
"['3450', '3386', '3:0:0', '1', '-3.74', '101021', '28.50', '1.13', '-2076', '-5276', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3387', '3:0:0', '1', '-3.58', '101022', '28.50', '1.12', '-2128', '-5296', '15164', '0.00', '0.00', '0.00\r\n']"
"['3450', '3388', '3:0:0', '1', '-3.49', '101025', '28.50', '1.14', '-1996', '-5320', '15028', '0.00', '0.00', '0.00\r\n']"
"['3450', '3389', '3:0:0', '1', '-3.83', '101027', '28.50', '1.14', '-1972', '-5324', '15048', '0.00', '0.00', '0.00\r\n']"
"['3450', '3390', '3:0:0', '1', '-3.49', '101028', '28.50', '1.24', '-2080', '-5200', '15184', '0.00', '0.00', '0.00\r\n']"
"['3450', '3391', '3:0:0', '1', '-3.99', '101034', '28.50', '1.19', '-2004', '-5296', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3392', '3:0:0', '1', '-4.58', '101029', '28.50', '1.30', '-2084', '-5296', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3393', '3:0:0', '1', '-3.66', '101030', '28.50', '1.10', '-2040', '-5244', '15228', '0.00', '0.00', '0.00\r\n']"
"['3450', '3394', '3:0:0', '1', '-4.08', '101025', '28.50', '1.14', '-2156', '-5220', '15168', '0.00', '0.00', '0.00\r\n']"
"['3450', '3395', '3:0:0', '1', '-3.58', '101027', '28.40', '1.28', '-2092', '-5292', '15036', '0.00', '0.00', '0.00\r\n']"
"['3450', '3396', '3:0:0', '1', '-3.91', '101024', '28.50', '1.30', '-2024', '-5256', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3397', '3:0:0', '1', '-3.74', '101032', '28.50', '1.10', '-1932', '-5316', '15168', '0.00', '0.00', '0.00\r\n']"
"['3450', '3398', '3:0:0', '1', '-3.83', '101028', '28.50', '1.14', '-2044', '-5280', '15080', '0.00', '0.00', '0.00\r\n']"
"['3450', '3399', '3:0:0', '1', '-3.83', '101026', '28.40', '1.20', '-2052', '-5228', '15068', '0.00', '0.00', '0.00\r\n']"
"['3450', '3400', '3:0:0', '1', '-3.74', '101023', '28.40', '1.40', '-2052', '-5280', '14964', '0.00', '0.00', '0.00\r\n']"
"['3450', '3401', '3:0:0', '1', '-3.24', '101023', '28.50', '1.27', '-2040', '-5340', '15132', '0.00', '0.00', '0.00\r\n']"
"['3450', '3402', '3:0:0', '1', '-3.24', '101028', '28.40', '1.19', '-2000', '-5276', '15116', '0.00', '0.00', '0.00\r\n']"
"['3450', '3403', '3:0:0', '1', '-4.24', '101028', '28.50', '1.14', '-1976', '-5224', '15204', '0.00', '0.00', '0.00\r\n']"
"['3450', '3404', '3:0:0', '1', '-3.41', '101026', '28.50', '1.13', '-1996', '-5256', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3405', '3:0:0', '1', '-3.16', '101031', '28.50', '1.16', '-2008', '-5324', '15220', '0.00', '0.00', '0.00\r\n']"
"['3450', '3406', '3:0:0', '1', '-4.16', '101027', '28.40', '1.24', '-2136', '-5224', '15056', '0.00', '0.00', '0.00\r\n']"
"['3450', '3407', '3:0:0', '1', '-4.16', '101026', '28.40', '1.09', '-2020', '-5376', '15140', '0.00', '0.00', '0.00\r\n']"
"['3450', '3408', '3:0:0', '1', '-3.66', '101026', '28.40', '1.19', '-2004', '-5228', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3409', '3:0:0', '1', '-3.33', '101016', '28.40', '1.20', '-2000', '-5288', '15080', '0.00', '0.00', '0.00\r\n']"
"['3450', '3410', '3:0:0', '1', '-3.83', '101023', '28.40', '1.17', '-1964', '-5232', '15052', '0.00', '0.00', '0.00\r\n']"
"['3450', '3411', '3:0:0', '1', '-3.66', '101023', '28.40', '1.33', '-2104', '-5196', '15228', '0.00', '0.00', '0.00\r\n']"
"['3450', '3412', '3:0:0', '1', '-3.66', '101023', '28.40', '1.17', '-2076', '-5312', '15132', '0.00', '0.00', '0.00\r\n']"
"['3450', '3413', '3:0:0', '1', '-3.41', '101017', '28.40', '1.17', '-2008', '-5216', '15028', '0.00', '0.00', '0.00\r\n']"
"['3450', '3414', '3:0:0', '1', '-3.41', '101017', '28.40', '1.24', '-2052', '-5316', '15076', '0.00', '0.00', '0.00\r\n']"
"['3450', '3415', '3:0:0', '1', '-3.91', '101021', '28.40', '1.30', '-2036', '-5220', '15120', '0.00', '0.00', '0.00\r\n']"
"['3450', '3416', '3:0:0', '1', '-3.33', '101028', '28.40', '1.31', '-2036', '-5288', '15016', '0.00', '0.00', '0.00\r\n']"
"['3450', '3417', '3:0:0', '1', '-3.66', '101022', '28.40', '1.11', '-2044', '-5284', '15104', '0.00', '0.00', '0.00\r\n']"
"['3450', '3418', '3:0:0', '1', '-3.58', '101027', '28.40', '1.13', '-1980', '-5340', '14912', '0.00', '0.00', '0.00\r\n']"
"['3450', '3419', '3:0:0', '1', '-3.16', '101023', '28.40', '1.17', '-2024', '-5348', '15292', '0.00', '0.00', '0.00\r\n']"
"['3450', '3420', '3:0:0', '1', '-4.08', '101022', '28.40', '1.36', '-2064', '-5260', '15084', '0.00', '0.00', '0.00\r\n']"
"['3450', '3421', '3:0:0', '1', '-3.83', '101027', '28.40', '1.31', '-1980', '-5324', '15088', '0.00', '0.00', '0.00\r\n']"
"['3450', '3422', '3:0:0', '1', '-3.83', '101016', '28.40', '1.20', '-2144', '-5208', '14996', '0.00', '0.00', '0.00\r\n']"
"['3450', '3423', '3:0:0', '1', '-3.74', '101026', '28.40', '1.22', '-1992', '-5188', '15232', '0.00', '0.00', '0.00\r\n']"
"['3450', '3424', '3:0:0', '1', '-3.66', '101022', '28.40', '1.18', '-2128', '-5256', '15072', '0.00', '0.00', '0.00\r\n']"
"['3450', '3425', '3:0:0', '1', '-3.66', '101028', '28.40', '1.39', '-2152', '-5248', '15036', '0.00', '0.00', '0.00\r\n']"
"['3450', '3426', '3:0:0', '1', '-3.66', '101023', '28.40', '1.28', '-2016', '-5260', '15212', '0.00', '0.00', '0.00\r\n']"
"['3450', '3427', '3:0:0', '1', '-3.58', '101026', '28.40', '1.25', '-2068', '-5280', '15148', '0.00', '0.00', '0.00\r\n']"
"['3450', '3428', '3:0:0', '1', '-3.24', '101026', '28.40', '1.24', '-2004', '-5304', '15064', '0.00', '0.00', '0.00\r\n']"
"['3450', '3429', '3:0:0', '1', '-3.41', '101021', '28.40', '1.20', '-1980', '-5296', '15084', '0.00', '0.00', '0.00\r\n']"
"['3450', '3430', '3:0:0', '1', '-3.41', '101024', '28.40', '1.16', '-2008', '-5220', '15016', '0.00', '0.00', '0.00\r\n']"
"['3450', '3431', '3:0:0', '1', '-3.91', '101022', '28.40', '1.08', '-2032', '-5280', '14996', '0.00', '0.00', '0.00\r\n']"
"['3450', '3432', '3:0:0', '1', '-3.41', '101023', '28.40', '1.14', '-2104', '-5296', '15040', '0.00', '0.00', '0.00\r\n']"
"['3450', '3433', '3:0:0', '1', '-4.33', '101027', '28.40', '1.25', '-2072', '-5332', '14968', '0.00', '0.00', '0.00\r\n']"
"['3450', '3434', '3:0:0', '1', '-3.74', '101024', '28.40', '1.16', '-2072', '-5276', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3435', '3:0:0', '1', '-3.33', '101022', '28.40', '1.19', '-2028', '-5280', '14972', '0.00', '0.00', '0.00\r\n']"
"['3450', '3436', '3:0:0', '1', '-3.99', '101030', '28.40', '1.30', '-2060', '-5264', '15164', '0.00', '0.00', '0.00\r\n']"
"['3450', '3437', '3:0:0', '1', '-4.08', '101024', '28.40', '1.12', '-2088', '-5304', '15220', '0.00', '0.00', '0.00\r\n']"
"['3450', '3438', '3:0:0', '1', '-3.66', '101026', '28.40', '1.21', '-2012', '-5292', '15228', '0.00', '0.00', '0.00\r\n']"
"['3450', '3439', '3:0:0', '1', '-3.74', '101027', '28.40', '1.21', '-2020', '-5328', '15084', '0.00', '0.00', '0.00\r\n']"
"['3450', '3440', '3:0:0', '1', '-3.91', '101024', '28.40', '1.13', '-2000', '-5284', '15164', '0.00', '0.00', '0.00\r\n']"
"['3450', '3441', '3:0:0', '1', '-3.66', '101026', '28.40', '1.17', '-1996', '-5292', '15172', '0.00', '0.00', '0.00\r\n']"
"['3450', '3442', '3:0:0', '1', '-4.16', '101026', '28.40', '1.13', '-2064', '-5320', '14964', '0.00', '0.00', '0.00\r\n']"
"['3450', '3443', '3:0:0', '1', '-2.99', '101018', '28.40', '1.20', '-1964', '-5244', '15092', '0.00', '0.00', '0.00\r\n']"
"['3450', '3444', '3:0:0', '1', '-3.41', '101027', '28.40', '1.25', '-2100', '-5348', '15096', '0.00', '0.00', '0.00\r\n']"
"['3450', '3445', '3:0:0', '1', '-3.24', '101023', '28.40', '1.14', '-1996', '-5180', '15124', '0.00', '0.00', '0.00\r\n']"
"['3450', '3446', '3:0:0', '1', '-3.41', '101027', '28.40', '1.20', '-1992', '-5312', '15272', '0.00', '0.00', '0.00\r\n']"
"['3450', '3447', '3:0:0', '1', '-3.91', '101028', '28.40', '1.11', '-2072', '-5208', '15188', '0.00', '0.00', '0.00\r\n']"
"['3450', '3448', '3:0:0', '1', '-3.83', '101027', '28.40', '1.17', '-1996', '-5312', '15072', '0.00', '0.00', '0.00\r\n']"
"['3450', '3449', '3:0:0', '1', '-3.66', '101027', '28.40', '1.22', '-2064', '-5268', '15156', '0.00', '0.00', '0.00\r\n']"
"['3450', '3450', '3:0:0', '1', '-3.24', '101020', '28.40', '1.30', '-1988', '-5228', '15204', '0.00', '0.00', '0.00\r\n']"
"['3450', '3451', '3:0:0', '1', '-4.08', '101019', '28.40', '1.23', '-2024', '-5260', '15164', '0.00', '0.00', '0.00\r\n']"
"['3450', '3452', '3:0:0', '1', '-3.33', '101025', '28.40', '1.35', '-2056', '-5264', '15096', '0.00', '0.00', '0.00\r\n']"
"['3450', '3453', '3:0:0', '1', '-3.58', '101022', '28.40', '1.11', '-1952', '-5224', '15060', '0.00', '0.00', '0.00\r\n']"
"['3450', '3454', '3:0:0', '1', '-3.41', '101022', '28.40', '1.24', '-1984', '-5328', '15012', '0.00', '0.00', '0.00\r\n']"
"['3450', '3455', '3:0:0', '1', '-4.24', '101025', '28.40', '1.15', '-1988', '-5248', '15144', '0.00', '0.00', '0.00\r\n']"
"['3450', '3456', '3:0:0', '1', '-3.33', '101012', '28.40', '1.09', '-2044', '-5264', '15144', '0.00', '0.00', '0.00\r\n']"
"['3450', '3457', '3:0:0', '1', '-3.41', '101017', '28.40', '1.23', '-2044', '-5252', '14996', '0.00', '0.00', '0.00\r\n']"
"['3450', '3458', '3:0:0', '1', '-3.07', '101027', '28.40', '1.29', '-1968', '-5304', '15156', '0.00', '0.00', '0.00\r\n']"
"['3450', '3459', '3:0:0', '1', '-3.49', '101027', '28.40', '1.11', '-2088', '-5280', '15208', '0.00', '0.00', '0.00\r\n']"
"['3450', '3460', '3:0:0', '1', '-3.83', '101024', '28.40', '1.10', '-2012', '-5196', '15148', '0.00', '0.00', '0.00\r\n']"
"['3450', '3461', '3:0:0', '1', '-3.66', '101030', '28.40', '1.22', '-2144', '-5340', '15120', '0.00', '0.00', '0.00\r\n']"
"['3450', '3462', '3:0:0', '1', '-3.49', '101022', '28.40', '1.20', '-2032', '-5216', '15156', '0.00', '0.00', '0.00\r\n']"
"['3450', '3463', '3:0:0', '1', '-3.16', '101018', '28.40', '1.27', '-2004', '-5368', '15116', '0.00', '0.00', '0.00\r\n']"
"['3450', '3464', '3:0:0', '1', '-3.58', '101023', '28.40', '1.13', '-1960', '-5308', '15040', '0.00', '0.00', '0.00\r\n']"
"['3450', '3465', '3:0:0', '1', '-3.83', '101021', '28.40', '1.41', '-1976', '-5252', '15072', '0.00', '0.00', '0.00\r\n']"
"['3450', '3466', '3:0:0', '1', '-3.66', '101030', '28.40', '1.25', '-2040', '-5320', '15132', '0.00', '0.00', '0.00\r\n']"
"['3450', '3467', '3:0:0', '1', '-4.58', '101019', '28.40', '1.35', '-2096', '-5436', '15068', '0.00', '0.00', '0.00\r\n']"
"['3450', '3468', '3:0:0', '1', '-3.49', '101024', '28.40', '1.30', '-1988', '-5260', '15188', '0.00', '0.00', '0.00\r\n']"
"['3450', '3469', '3:0:0', '1', '-3.49', '101028', '28.40', '1.16', '-2116', '-5248', '15300', '0.00', '0.00', '0.00\r\n']"
"['3450', '3470', '3:0:0', '1', '-3.83', '101022', '28.40', '1.22', '-2072', '-5304', '15076', '0.00', '0.00', '0.00\r\n']"
"['3450', '3471', '3:0:0', '1', '-3.99', '101030', '28.40', '1.09', '-2028', '-5388', '15120', '0.00', '0.00', '0.00\r\n']"
"['3450', '3472', '3:0:0', '1', '-3.66', '101029', '28.40', '1.20', '-2116', '-5264', '15220', '0.00', '0.00', '0.00\r\n']"
"['3450', '3473', '3:0:0', '1', '-3.74', '101027', '28.30', '1.10', '-2016', '-5364', '15128', '0.00', '0.00', '0.00\r\n']"
"['3450', '3474', '3:0:0', '1', '-3.49', '101021', '28.40', '1.28', '-2068', '-5268', '15192', '0.00', '0.00', '0.00\r\n']"
"['3450', '3475', '3:0:0', '1', '-4.16', '101028', '28.40', '1.15', '-1960', '-5280', '15184', '0.00', '0.00', '0.00\r\n']"
"['3450', '3476', '3:0:0', '1', '-4.08', '101021', '28.40', '1.30', '-2100', '-5340', '15276', '0.00', '0.00', '0.00\r\n']"
"['3450', '3477', '3:0:0', '1', '-3.74', '101025', '28.40', '1.13', '-2024', '-5256', '14980', '0.00', '0.00', '0.00\r\n']"
"['3450', '3478', '3:0:0', '1', '-4.24', '101023', '28.40', '1.18', '-2008', '-5264', '15116', '0.00', '0.00', '0.00\r\n']"
"['3450', '3479', '3:0:0', '1', '-4.33', '101033', '28.40', '1.39', '-2092', '-5136', '15132', '0.00', '0.00', '0.00\r\n']"
"['3450', '3480', '3:0:0', '1', '-3.83', '101027', '28.40', '1.28', '-2084', '-5244', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3481', '3:0:0', '1', '-3.41', '101019', '28.40', '1.11', '-2088', '-5364', '15208', '0.00', '0.00', '0.00\r\n']"
"['3450', '3482', '3:0:0', '1', '-3.83', '101032', '28.40', '1.11', '-1964', '-5264', '15180', '0.00', '0.00', '0.00\r\n']"
"['3450', '3483', '3:0:0', '1', '-3.41', '101025', '28.40', '1.30', '-2172', '-5264', '15128', '0.00', '0.00', '0.00\r\n']"
"['3450', '3484', '3:0:0', '1', '-3.91', '101031', '28.40', '1.18', '-1976', '-5244', '15192', '0.00', '0.00', '0.00\r\n']"
"['3450', '3485', '3:0:0', '1', '-3.99', '101019', '28.40', '1.36', '-2084', '-5292', '15060', '0.00', '0.00', '0.00\r\n']"
"['3450', '3486', '3:0:0', '1', '-3.58', '101029', '28.40', '1.11', '-2060', '-5252', '15024', '0.00', '0.00', '0.00\r\n']"
"['3450', '3487', '3:0:0', '1', '-4.08', '101030', '28.40', '1.20', '-2028', '-5256', '15032', '0.00', '0.00', '0.00\r\n']"
"['3450', '3488', '3:0:0', '1', '-3.83', '101028', '28.40', '1.34', '-2020', '-5340', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3489', '3:0:0', '1', '-2.99', '101029', '28.40', '1.24', '-1916', '-5360', '15124', '0.00', '0.00', '0.00\r\n']"
"['3450', '3490', '3:0:0', '1', '-4.58', '101027', '28.40', '1.21', '-1952', '-5284', '15112', '0.00', '0.00', '0.00\r\n']"
"['3450', '3491', '3:0:0', '1', '-4.41', '101029', '28.40', '1.28', '-2056', '-5316', '14984', '0.00', '0.00', '0.00\r\n']"
"['3450', '3492', '3:0:0', '1', '-3.49', '101020', '28.40', '1.23', '-1964', '-5340', '15196', '0.00', '0.00', '0.00\r\n']"
"['3450', '3493', '3:0:0', '1', '-4.16', '101029', '28.40', '1.16', '-1992', '-5316', '15244', '0.00', '0.00', '0.00\r\n']"
"['3450', '3494', '3:0:0', '1', '-3.49', '101031', '28.40', '1.14', '-2076', '-5376', '15184', '0.00', '0.00', '0.00\r\n']"
"['3450', '3495', '3:0:0', '1', '-4.33', '101029', '28.40', '1.15', '-2008', '-5248', '15144', '0.00', '0.00', '0.00\r\n']"
"['3450', '3496', '3:0:0', '1', '-3.91', '101031', '28.40', '1.10', '-2032', '-5264', '15048', '0.00', '0.00', '0.00\r\n']"
"['3450', '3497', '3:0:0', '1', '-3.99', '101031', '28.40', '1.25', '-2004', '-5276', '15188', '0.00', '0.00', '0.00\r\n']"
"['3450', '3498', '3:0:0', '1', '-4.49', '101028', '28.40', '1.31', '-2020', '-5256', '15056', '0.00', '0.00', '0.00\r\n']"
"['3450', '3499', '3:0:0', '1', '-3.16', '101021', '28.40', '1.17', '-2092', '-5312', '15216', '0.00', '0.00', '0.00\r\n']"
"['3450', '3500', '3:0:0', '1', '-4.08', '101022', '28.40', '1.15', '-2016', '-5208', '15056', '0.00', '0.00', '0.00\r\n']"
"['3450', '3501', '3:0:0', '1', '-3.99', '101030', '28.40', '1.15', '-2020', '-5260', '15016', '0.00', '0.00', '0.00\r\n']"
"['3450', '3502', '3:0:0', '1', '-3.74', '101033', '28.40', '1.19', '-2036', '-5280', '15060', '0.00', '0.00', '0.00\r\n']"
"['3450', '3503', '3:0:0', '1', '-3.74', '101029', '28.40', '1.12', '-1984', '-5284', '15164', '0.00', '0.00', '0.00\r\n']"
"['3450', '3504', '3:0:0', '1', '-4.33', '101029', '28.40', '1.14', '-1984', '-5200', '14920', '0.00', '0.00', '0.00\r\n']"
"['3450', '3505', '3:0:0', '1', '-3.58', '101021', '28.40', '1.13', '-1988', '-5292', '15084', '0.00', '0.00', '0.00\r\n']"
"['3450', '3506', '3:0:0', '1', '-3.83', '101024', '28.40', '1.11', '-1932', '-5252', '15136', '0.00', '0.00', '0.00\r\n']"
"['3450', '3507', '3:0:0', '1', '-3.99', '101032', '28.40', '1.30', '-1972', '-5216', '15160', '0.00', '0.00', '0.00\r\n']"
